BATCH no.,PRODUCTION DATE,BATCH WEIGHT (kg) BEFORE COOKING,BATCH WEIGHT (kg) AFTER COOKING,LOSS PERCENTAGE
4004,2024-07-03,271.9,265.9,2.206693637366679
4014,2024-07-03,276.3,269.7,2.3887079261672177
4016,2024-07-03,267.3,264.4,1.0849233071455422
4017,2024-07-03,276.9,270.6,2.275189599133245
4018,2024-07-03,242.1,264.7,-9.334985543163981
4021,2024-07-03,263.5,258.8,1.783681214421248
4029,2024-07-03,271.8,266.1,2.0971302428256027
4031,2024-07-03,269.4,264.7,1.7446176688938342
4032,2024-07-03,271.3,265.2,2.2484334684850804
4034,2024-07-03,267.6,268.3,-0.26158445440956224
4035,2024-07-03,267.5,264.7,1.046728971962621
4036,2024-07-03,270.1,259.7,3.8504257682339995
4039,2024-07-03,272.0,268.1,1.4338235294117563
4040,2024-07-03,265.6,266.0,-0.15060240963854563
4041,2024-07-03,276.9,272.8,1.4806789454676657
4043,2024-07-03,270.8,267.0,1.4032496307237856
4046,2024-07-03,270.9,264.9,2.2148394241417497
4049,2024-07-03,269.8,265.5,1.5937731653076395
4050,2024-07-03,282.4,277.6,1.6997167138810036
4052,2024-07-03,270.8,265.8,1.8463810930576072
4053,2024-07-03,269.7,263.9,2.1505376344086065
4059,2024-07-03,277.2,264.4,4.617604617604622
4065,2024-07-03,267.4,262.7,1.7576664173522771
4066,2024-07-03,280.0,275.5,1.607142857142857
4067,2024-07-03,271.6,266.8,1.7673048600883694
4072,2024-07-03,283.7,279.3,1.5509340853013667
4073,2024-07-03,285.0,281.1,1.368421052631571
4075,2024-07-03,283.7,282.9,0.2819880155093449
4076,2024-07-03,278.1,274.7,1.222581805106089
4077,2024-07-03,272.0,267.6,1.617647058823521
4080,2024-07-03,268.0,264.5,1.3059701492537312
4081,2024-07-03,276.7,273.1,1.301048066498
4082,2024-07-03,273.0,269.8,1.172161172161168
4083,2024-07-03,277.1,273.5,1.2991699747383698
4086,2024-07-03,269.6,267.6,0.7418397626112759
4087,2024-07-03,272.1,268.2,1.4332965821389319
4088,2024-07-03,276.3,271.5,1.7372421281216108
4089,2024-07-03,283.9,279.4,1.585065163790067
4096,2024-07-03,269.6,264.8,1.7804154302670665
4097,2024-07-03,275.9,271.3,1.6672707502718254
4098,2024-07-03,270.7,265.2,2.031769486516439
4099,2024-07-03,274.0,268.0,2.18978102189781
4106,2024-07-03,271.5,265.5,2.209944751381215
4107,2024-07-03,274.0,268.1,2.1532846715328384
4111,2024-07-03,275.5,270.1,1.9600725952812985
4112,2024-07-03,274.5,269.5,1.8214936247723135
4120,2024-07-03,275.5,270.9,1.6696914700544547
4121,2024-07-03,281.0,276.4,1.6370106761565917
4122,2024-07-03,279.6,275.0,1.6452074391988636
4123,2024-07-03,275.9,271.5,1.594780717651315
4124,2024-07-03,269.2,265.0,1.5601783060921206
4125,2024-07-03,276.3,272.3,1.4477017734346724
4130,2024-07-03,271.7,267.6,1.5090172984909702
4131,2024-07-03,273.7,269.2,1.6441359152356596
4132,2024-07-03,274.9,270.5,1.6005820298290205
4134,2024-07-03,282.3,277.8,1.594048884165781
4135,2024-07-03,269.8,268.7,0.4077094143810314
4136,2024-07-03,265.7,259.1,2.484004516371835
4144,2024-07-03,283.4,274.1,3.2815808045165684
4145,2024-07-03,282.9,278.1,1.6967126193000903
4148,2024-07-03,270.0,264.8,1.9259259259259216
4149,2024-07-03,271.9,270.9,0.3677822728944465
4154,2024-07-03,284.9,280.9,1.4040014040014042
4156,2024-07-03,266.5,265.0,0.5628517823639775
4157,2024-07-03,280.4,245.1,12.589158345221108
4158,2024-07-03,55.2,53.3,3.4420289855072568
4490,2024-07-08,269.1,261.8,2.7127461910070645
4492,2024-07-08,268.8,259.2,3.5714285714285796
4493,2024-07-08,272.1,268.5,1.3230429988974723
4494,2024-07-08,270.7,265.9,1.7731806427779873
4495,2024-07-08,270.5,265.0,2.033271719038817
4501,2024-07-08,270.9,267.5,1.2550756736803166
4502,2024-07-08,273.9,269.6,1.5699160277473367
4510,2024-07-08,270.3,266.9,1.2578616352201384
4511,2024-07-08,269.3,267.4,0.7055328629781039
4512,2024-07-08,269.4,265.9,1.2991833704528584
4513,2024-07-08,273.3,268.8,1.646542261251372
4516,2024-07-08,268.4,264.9,1.3040238450074517
4517,2024-07-08,259.8,255.6,1.6166281755196368
4518,2024-07-08,266.4,261.7,1.7642642642642603
4521,2024-07-08,269.5,264.8,1.7439703153988826
4522,2024-07-08,270.2,264.1,2.257586972612867
4523,2024-07-08,267.7,263.8,1.4568546880836672
4524,2024-07-08,271.2,267.0,1.5486725663716772
4529,2024-07-08,274.0,269.6,1.605839416058386
4530,2024-07-08,268.5,264.6,1.4525139664804385
4531,2024-07-08,272.8,268.2,1.6862170087976622
4541,2024-07-08,268.7,263.2,2.0468924451060664
4546,2024-07-08,285.9,282.1,1.32913606155997
4552,2024-07-08,266.7,263.0,1.3873265841769737
4553,2024-07-08,285.1,281.2,1.3679410733076234
4555,2024-07-08,285.9,282.1,1.32913606155997
4557,2024-07-08,270.8,266.9,1.440177252584946
4558,2024-07-08,274.7,270.9,1.383327266108486
4573,2024-07-08,287.4,283.3,1.4265831593597655
4575,2024-07-08,283.9,279.4,1.585065163790067
4577,2024-07-08,270.0,266.4,1.3333333333333417
4580,2024-07-08,275.4,270.4,1.815541031227306
4581,2024-07-08,283.2,279.2,1.4124293785310735
4584,2024-07-08,278.2,274.2,1.4378145219266714
4587,2024-07-08,287.5,283.7,1.3217391304347865
4588,2024-07-08,272.7,268.9,1.3934726806013977
4589,2024-07-08,279.2,275.9,1.1819484240687719
4592,2024-07-08,273.1,270.2,1.0618820944709022
4593,2024-07-08,274.3,270.6,1.3488880787458946
4597,2024-07-08,281.1,277.9,1.1383849163998738
4598,2024-07-08,278.8,275.1,1.3271162123385898
4599,2024-07-08,288.9,284.0,1.6960886119764547
4617,2024-07-08,268.5,264.6,1.4525139664804385
4620,2024-07-08,288.4,284.3,1.4216366158113614
4621,2024-07-08,269.1,265.3,1.4121144555927205
4624,2024-07-08,286.7,283.8,1.011510289501213
4625,2024-07-08,267.7,264.3,1.2700784460216576
4628,2024-07-08,290.0,286.4,1.2413793103448354
4631,2024-07-08,283.3,279.4,1.3766325450053067
4632,2024-07-08,263.3,259.8,1.329282187618686
4635,2024-07-08,277.4,273.8,1.2977649603460584
4637,2024-07-08,285.4,282.0,1.1913104414856264
4641,2024-07-08,287.8,284.2,1.2508686587908349
4644,2024-07-08,269.6,266.9,1.0014836795252393
4645,2024-07-08,269.4,271.7,-0.8537490720118825
4650,2024-07-08,272.8,269.3,1.282991202346041
4651,2024-07-08,271.6,268.3,1.2150220913107552
4652,2024-07-08,269.5,265.4,1.5213358070501013
4662,2024-07-08,270.3,266.4,1.442841287458392
4663,2024-07-08,283.9,280.6,1.1623811201127
4665,2024-07-08,270.6,257.0,5.025868440502594
4666,2024-07-08,270.6,264.0,2.4390243902439104
4667,2024-07-08,274.6,271.2,1.2381646030590072
4668,2024-07-08,277.9,268.9,3.2385750269881255
4669,2024-07-08,279.6,275.9,1.3233190271817044
4670,2024-07-08,273.8,268.8,1.8261504747991233
4674,2024-07-08,282.6,272.0,3.7508846426043956
4675,2024-07-08,257.5,247.0,4.077669902912621
4682,2024-07-08,277.3,265.0,4.4356292823656736
4683,2024-07-08,277.3,261.0,5.878110349801663
4684,2024-07-08,280.8,269.0,4.202279202279207
4685,2024-07-08,280.9,257.0,8.508365966536125
4690,2024-07-08,125.1,267.7,-113.98880895283774
4691,2024-07-08,269.0,268.0,0.37174721189591076
4692,2024-07-08,269.0,257.0,4.4609665427509295
4710,2024-07-08,137.0,265.8,-94.01459854014598
4713,2024-07-08,266.4,262.3,1.5390390390390263
4714,2024-07-08,276.8,273.4,1.2283236994219775
4715,2024-07-08,275.1,271.7,1.235914213013462
4716,2024-07-08,273.7,270.3,1.2422360248447122
4717,2024-07-08,275.6,271.8,1.3788098693759112
4718,2024-07-08,281.2,277.1,1.4580369843527616
4719,2024-07-08,270.8,265.7,1.8833087149187675
4720,2024-07-08,279.5,275.1,1.5742397137745894
4721,2024-07-08,271.6,265.9,2.0986745213549503
1080,2024-07-10,271.0,265.1,2.177121771217704
1081,2024-07-10,267.3,260.8,2.431724653946876
1082,2024-07-10,268.7,265.8,1.0792705619650083
1083,2024-07-10,269.4,261.4,2.9695619896065333
1085,2024-07-10,270.1,264.1,2.2213994816734544
1089,2024-07-10,272.2,266.3,2.167523879500359
1091,2024-07-10,271.7,265.2,2.3923444976076556
1095,2024-07-10,269.7,263.8,2.187615869484604
1100,2024-07-10,271.6,264.1,2.7614138438880707
1101,2024-07-10,269.2,262.3,2.563150074294197
1103,2024-07-10,269.2,262.6,2.4517087667161834
1104,2024-07-10,271.6,265.0,2.4300441826215105
1106,2024-07-10,270.1,264.8,1.9622362088115555
1107,2024-07-10,269.5,260.5,3.339517625231911
1120,2024-07-10,270.2,262.6,2.812731310140624
1121,2024-07-10,271.5,263.5,2.9465930018416207
1122,2024-07-10,278.4,270.7,2.7658045977011456
1123,2024-07-10,272.0,263.6,3.0882352941176388
1130,2024-07-10,272.0,264.3,2.830882352941172
1131,2024-07-10,271.4,262.3,3.3529845246867964
1132,2024-07-10,268.4,260.4,2.980625931445604
1133,2024-07-10,270.1,262.6,2.7767493520918176
1145,2024-07-10,267.0,259.7,2.7340823970037493
1146,2024-07-10,270.2,264.3,2.18356772760917
1149,2024-07-10,200.9,195.7,2.5883524141363945
1152,2024-07-10,211.7,205.7,2.834199338686821
1183,2024-07-10,267.0,260.3,2.5093632958801457
1196,2024-07-10,270.7,264.3,2.364240857037302
1197,2024-07-10,273.3,268.0,1.9392608854738425
1201,2024-07-10,270.3,281.3,-4.069552349241583
1202,2024-07-10,269.7,263.8,2.187615869484604
1203,2024-07-10,272.2,266.5,2.094048493754588
1205,2024-07-10,271.6,264.8,2.503681885125188
1207,2024-07-10,270.2,263.5,2.479644707623978
1208,2024-07-10,286.1,278.5,2.6564138413142335
1213,2024-07-10,273.9,266.2,2.8112449799196746
1219,2024-07-10,270.6,262.5,2.9933481152993426
1222,2024-07-10,276.5,268.5,2.8933092224231465
1228,2024-07-10,268.3,261.2,2.646291464778242
1232,2024-07-10,273.3,265.4,2.8905964141968656
1242,2024-07-10,272.6,253.8,6.896551724137935
1245,2024-07-10,265.0,258.6,2.415094339622633
1255,2024-07-10,271.0,264.2,2.5092250922509267
1256,2024-07-10,269.8,262.7,2.6315789473684292
1257,2024-07-10,274.9,269.3,2.03710440160057
1263,2024-07-10,266.6,259.4,2.700675168792215
1264,2024-07-10,270.2,264.1,2.257586972612867
1268,2024-07-10,271.7,264.6,2.6131762973868113
1270,2024-07-10,272.2,265.5,2.461425422483464
1271,2024-07-10,272.1,265.6,2.388827636898199
1272,2024-07-10,272.0,265.7,2.3161764705882395
1277,2024-07-10,272.0,266.3,2.0955882352941133
1278,2024-07-10,274.7,268.5,2.2570076447033087
1280,2024-07-10,268.7,263.6,1.8980275400074305
1284,2024-07-10,281.7,275.6,2.1654242101526324
1285,2024-07-10,277.9,272.1,2.087081684058998
1286,2024-07-10,274.4,268.0,2.3323615160349775
1287,2024-07-10,273.7,266.3,2.703690171720854
1288,2024-07-10,284.0,276.2,2.7464788732394405
1302,2024-07-10,279.9,265.0,5.323329760628788
1305,2024-07-10,274.3,263.0,4.1195771053591
1306,2024-07-10,148.6,198.1,-33.31090174966353
1307,2024-07-10,271.5,261.0,3.867403314917127
1308,2024-07-10,271.9,264.0,2.9054799558661193
1317,2024-07-10,272.2,260.0,4.481998530492281
1325,2024-07-10,276.2,269.7,2.3533671252715425
1326,2024-07-10,275.5,269.2,2.2867513611615284
1327,2024-07-10,285.5,275.2,3.607705779334505
1328,2024-07-10,279.2,272.1,2.542979942693398
1329,2024-07-10,270.9,265.0,2.177925433739379
1330,2024-07-10,273.5,267.5,2.1937842778793417
1331,2024-07-10,269.7,263.1,2.4471635150166726
1333,2024-07-10,273.0,266.2,2.4908424908424953
1334,2024-07-10,273.7,267.3,2.3383266350018186
1335,2024-07-10,274.8,267.6,2.6200873362445374
1351,2024-07-10,281.1,274.9,2.2056207755247406
1353,2024-07-10,283.7,277.4,2.2206556221360634
1354,2024-07-10,281.9,276.0,2.092940759134437
1355,2024-07-10,266.5,264.3,0.8255159474671626
1357,2024-07-10,286.1,280.3,2.027263194687176
1358,2024-07-10,269.2,263.3,2.1916790490341667
1359,2024-07-10,269.8,267.5,0.8524833209785069
1360,2024-07-10,273.9,263.8,3.687477181453073
5634,2024-07-10,275.0,264.0,4.0
5635,2024-07-10,274.5,263.0,4.189435336976321
5636,2024-07-10,281.0,268.0,4.6263345195729535
1383,2024-07-11,270.9,262.0,3.285345145810254
1384,2024-07-11,277.7,269.1,3.0968671227943703
1387,2024-07-11,276.2,271.0,1.88269370021723
1390,2024-07-11,275.1,269.3,2.10832424572883
1393,2024-07-11,285.0,277.7,2.561403508771934
1395,2024-07-11,274.9,267.9,2.5463805020007277
1396,2024-07-11,276.0,269.5,2.355072463768116
1398,2024-07-11,279.7,272.2,2.6814444047193424
1401,2024-07-11,278.5,269.9,3.0879712746858248
1403,2024-07-11,275.6,267.8,2.830188679245287
1407,2024-07-11,278.1,271.5,2.373247033441216
1408,2024-07-11,280.1,272.2,2.820421278114971
1412,2024-07-11,274.9,267.2,2.8010185522007967
1414,2024-07-11,285.5,277.4,2.8371278458844214
1415,2024-07-11,264.6,255.8,3.325774754346187
1420,2024-07-11,286.7,278.4,2.8950122078828087
1424,2024-07-11,282.6,274.5,2.8662420382165683
1425,2024-07-11,277.8,269.3,3.059755219582433
1429,2024-07-11,271.4,264.8,2.4318349299926183
1430,2024-07-11,282.7,275.5,2.546869472939508
1432,2024-07-11,276.9,270.3,2.383531960996738
1435,2024-07-11,271.2,263.3,2.91297935103244
1436,2024-07-11,274.5,267.2,2.6593806921675816
1438,2024-07-11,276.5,269.5,2.5316455696202533
1439,2024-07-11,266.7,262.2,1.687289088863892
1440,2024-07-11,272.4,264.9,2.7533039647577096
1444,2024-07-11,268.9,261.8,2.6403867608776372
1445,2024-07-11,285.2,276.1,3.1907433380084034
1454,2024-07-11,272.0,266.0,2.2058823529411766
1455,2024-07-11,284.8,281.1,1.2991573033707824
1456,2024-07-11,282.6,276.5,2.1585279547063063
1457,2024-07-11,271.3,264.8,2.395871728713601
1460,2024-07-11,283.2,276.1,2.5070621468926433
1461,2024-07-11,286.7,280.5,2.1625392396232956
1463,2024-07-11,273.7,266.8,2.5210084033613365
1468,2024-07-11,284.7,278.5,2.1777309448542286
1470,2024-07-11,281.3,275.5,2.061855670103097
1475,2024-07-11,287.2,278.7,2.9596100278551534
1478,2024-07-11,279.0,271.5,2.6881720430107525
1479,2024-07-11,287.0,279.2,2.7177700348432094
1487,2024-07-11,280.6,273.8,2.4233784746970817
1491,2024-07-11,283.4,276.8,2.328863796753693
1492,2024-07-11,273.4,266.7,2.450621799561079
1493,2024-07-11,283.2,274.3,3.1426553672316304
1497,2024-07-11,269.8,262.0,2.8910303928836214
1510,2024-07-11,278.2,271.7,2.3364485981308416
1511,2024-07-11,277.1,271.4,2.0570191266690885
1512,2024-07-11,271.1,265.4,2.102545186278143
1513,2024-07-11,274.1,274.1,0.0
1515,2024-07-11,270.5,203.0,24.953789279112755
1516,2024-07-11,279.3,272.8,2.3272466881489438
1519,2024-07-11,273.1,267.4,2.087147564994524
1521,2024-07-11,267.0,261.0,2.247191011235955
1523,2024-07-11,272.3,266.2,2.2401762761660016
1527,2024-07-11,270.4,263.9,2.403846153846154
1528,2024-07-11,278.6,271.0,2.7279253409906756
1544,2024-07-11,280.8,274.5,2.2435897435897476
1545,2024-07-11,283.4,277.4,2.117148906139732
1549,2024-07-11,283.5,277.2,2.2222222222222263
1550,2024-07-11,272.1,266.0,2.2418228592429337
1552,2024-07-11,278.1,270.3,2.8047464940668863
1553,2024-07-11,278.5,271.6,2.4775583482944263
1556,2024-07-11,275.7,269.1,2.3939064200217506
1558,2024-07-11,288.8,281.4,2.562326869806106
1559,2024-07-11,160.4,155.5,3.0548628428927715
1561,2024-07-11,133.1,129.4,2.779864763335829
1928,2024-07-15,284.0,276.0,2.8169014084507045
1929,2024-07-15,280.6,277.0,1.2829650748396375
1930,2024-07-15,280.5,280.5,0.0
1931,2024-07-15,289.6,282.0,2.624309392265201
1932,2024-07-15,289.7,276.0,4.729030031066617
1942,2024-07-15,281.0,270.0,3.9145907473309607
1943,2024-07-15,280.9,276.0,1.7443930224279023
1949,2024-07-15,284.2,274.0,3.589021815622797
1950,2024-07-15,284.2,255.0,10.274454609429975
1956,2024-07-15,280.1,274.8,1.892181363798647
1957,2024-07-15,285.1,280.8,1.5082427218519856
1958,2024-07-15,275.8,270.9,1.7766497461929056
1961,2024-07-15,281.6,276.7,1.7400568181818301
1962,2024-07-15,284.8,280.9,1.369382022471922
1964,2024-07-15,276.0,270.8,1.8840579710144887
1966,2024-07-15,280.9,275.5,1.9223923104307503
1967,2024-07-15,282.9,277.1,2.050194414987612
1971,2024-07-15,278.6,272.3,2.2613065326633204
1973,2024-07-15,282.9,280.8,0.7423117709437844
1982,2024-07-15,284.8,279.0,2.0365168539325884
1985,2024-07-15,290.7,285.4,1.8231854145166877
1986,2024-07-15,282.5,277.9,1.6283185840708043
1987,2024-07-15,288.7,284.1,1.593349497748516
1988,2024-07-15,274.0,269.8,1.532846715328463
1990,2024-07-15,283.0,277.8,1.8374558303886888
1991,2024-07-15,276.5,271.1,1.9529837251356157
1995,2024-07-15,285.3,280.0,1.8576936558009152
1996,2024-07-15,282.8,276.9,2.0862800565770985
2008,2024-07-15,275.5,270.1,1.9600725952812985
2009,2024-07-15,286.7,282.4,1.499825601674228
2011,2024-07-15,264.6,276.5,-4.497354497354488
2014,2024-07-15,291.8,287.1,1.6106922549691531
2017,2024-07-15,273.5,268.8,1.7184643510054802
2020,2024-07-15,287.5,283.8,1.2869565217391263
2021,2024-07-15,292.7,287.1,1.9132217287324789
2022,2024-07-15,272.6,268.6,1.467351430667645
2024,2024-07-15,294.3,289.1,1.7669045191980932
2026,2024-07-15,288.5,283.7,1.6637781629116155
2030,2024-07-15,276.1,271.3,1.7385005432814238
2031,2024-07-15,280.6,275.9,1.6749821810406433
2033,2024-07-15,286.1,281.8,1.5029709891646317
2035,2024-07-15,272.6,267.7,1.7975055025678774
2038,2024-07-15,287.5,283.1,1.5304347826086877
2039,2024-07-15,276.0,269.3,2.427536231884054
2055,2024-07-15,275.6,272.0,1.3062409288824466
2056,2024-07-15,283.3,279.6,1.3060360042357884
2059,2024-07-15,275.7,271.2,1.632208922742111
2060,2024-07-15,277.2,272.8,1.5873015873015792
2062,2024-07-15,273.8,269.0,1.7531044558071627
2067,2024-07-15,271.2,266.2,1.8436578171091444
2068,2024-07-15,273.1,268.8,1.5745148297327027
2079,2024-07-15,282.2,277.1,1.8072289156626387
2081,2024-07-15,283.3,279.0,1.5178256265443033
2082,2024-07-15,271.9,267.5,1.6182420007355565
2085,2024-07-15,266.8,262.7,1.536731634182917
2086,2024-07-15,277.8,298.2,-7.343412526997832
2090,2024-07-15,272.7,281.7,-3.3003300330033007
2091,2024-07-15,268.4,268.4,0.0
2092,2024-07-15,264.9,264.9,0.0
2099,2024-07-15,262.7,262.7,0.0
2100,2024-07-15,282.6,276.9,2.0169851380042623
2102,2024-07-15,273.7,268.3,1.972963098282783
2104,2024-07-15,283.6,274.7,3.1382228490832276
2105,2024-07-15,271.5,262.1,3.462246777163896
2106,2024-07-15,270.5,258.5,4.436229205175601
2121,2024-07-15,270.9,256.1,5.463270579549633
2122,2024-07-15,269.4,255.8,5.048255382331094
2123,2024-07-15,265.9,253.4,4.701015419330565
2124,2024-07-15,263.3,251.4,4.519559437903534
2127,2024-07-15,276.0,268.6,2.681159420289847
2131,2024-07-15,283.3,277.7,1.9767031415460723
2134,2024-07-15,270.8,264.2,2.4372230428360497
2135,2024-07-15,273.1,268.0,1.8674478213108834
2136,2024-07-15,272.6,266.8,2.127659574468089
2150,2024-07-15,290.4,285.0,1.8595041322313974
2151,2024-07-15,268.3,262.7,2.0872158032053756
2152,2024-07-15,270.0,265.7,1.5925925925925968
2155,2024-07-15,276.4,271.4,1.8089725036179454
2156,2024-07-15,259.5,245.0,5.5876685934489405
2157,2024-07-15,90.3,87.5,3.1007751937984462
2162,2024-07-15,269.9,264.6,1.963690255650224
2163,2024-07-15,281.3,276.5,1.7063633131887703
2166,2024-07-15,274.7,270.1,1.6745540589734134
2167,2024-07-15,277.2,271.8,1.94805194805194
2168,2024-07-15,267.2,263.2,1.4970059880239521
2357,2024-07-16,270.1,264.8,1.9622362088115555
2360,2024-07-16,267.7,262.6,1.9051176690324862
2362,2024-07-16,268.1,262.1,2.2379709063782167
2370,2024-07-16,268.4,263.1,1.9746646795826956
2375,2024-07-16,266.6,262.2,1.6504126031508002
2378,2024-07-16,273.4,270.0,1.2435991221653173
2381,2024-07-16,275.2,271.2,1.4534883720930232
2382,2024-07-16,270.5,267.6,1.072088724584095
2387,2024-07-16,264.7,260.4,1.6244805440120933
2391,2024-07-16,267.3,262.5,1.7957351290684667
2395,2024-07-16,271.0,263.8,2.6568265682656786
2396,2024-07-16,274.1,270.2,1.4228383801532412
2397,2024-07-16,267.8,261.8,2.2404779686333085
2406,2024-07-16,270.8,265.3,2.0310192023633675
2408,2024-07-16,267.7,262.8,1.830407172207687
2411,2024-07-16,268.8,263.7,1.897321428571437
2415,2024-07-16,265.3,261.2,1.5454202789295224
2418,2024-07-16,211.8,207.6,1.9830028328611977
2473,2024-07-17,224.1,218.4,2.543507362784466
2474,2024-07-17,282.9,278.0,1.7320607988688503
2476,2024-07-17,223.8,219.1,2.1000893655049224
2478,2024-07-17,217.9,224.1,-2.8453418999541022
2479,2024-07-17,285.9,280.6,1.8537950332283857
2481,2024-07-17,238.9,234.0,2.0510673922143177
2482,2024-07-17,286.9,282.8,1.4290693621470778
2487,2024-07-17,277.1,271.1,2.165283291230603
2490,2024-07-17,285.1,279.4,1.999298491757294
2491,2024-07-17,283.8,277.2,2.3255813953488453
2492,2024-07-17,278.5,274.0,1.615798922800718
2498,2024-07-17,287.5,282.4,1.7739130434782688
2504,2024-07-17,281.2,275.9,1.8847795163584677
2507,2024-07-17,287.4,284.5,1.0090466249130055
2508,2024-07-17,281.6,276.5,1.8110795454545532
2511,2024-07-17,290.0,285.4,1.586206896551732
2512,2024-07-17,273.6,268.3,1.9371345029239806
2518,2024-07-17,291.2,285.3,2.026098901098893
2519,2024-07-17,279.5,274.9,1.6457960644007237
2520,2024-07-17,286.1,280.5,1.957357567284174
2522,2024-07-17,277.9,272.0,2.1230658510255407
2523,2024-07-17,273.7,267.5,2.2652539276580157
2532,2024-07-17,283.9,278.1,2.042972877773848
2533,2024-07-17,258.6,254.2,1.7014694508894173
2537,2024-07-17,282.7,277.6,1.8040325433321422
2538,2024-07-17,276.1,272.3,1.3763129300977945
2541,2024-07-17,284.7,279.5,1.8264840182648363
2542,2024-07-17,280.9,277.7,1.1391954432182232
2546,2024-07-17,281.1,275.8,1.8854500177872682
2550,2024-07-17,280.8,275.5,1.8874643874643913
2552,2024-07-17,271.6,265.7,2.172312223858628
2558,2024-07-17,281.9,278.4,1.2415750266051793
2559,2024-07-17,284.5,281.5,1.054481546572935
2561,2024-07-17,281.2,275.4,2.062588904694172
2562,2024-07-17,286.2,281.9,1.5024458420684876
2574,2024-07-17,287.5,282.8,1.6347826086956483
2576,2024-07-17,272.5,267.2,1.9449541284403713
2577,2024-07-17,288.0,283.2,1.6666666666666705
2583,2024-07-17,287.1,282.8,1.497735980494605
2584,2024-07-17,282.4,277.7,1.6643059490084946
2586,2024-07-17,283.1,283.1,0.0
2589,2024-07-17,279.3,272.9,2.291442892946664
2609,2024-07-17,287.7,277.6,3.510601320820287
2610,2024-07-17,278.3,270.3,2.8745957599712537
